latitude,longitude,travel_agency_hs,hotels_online_hs,hotels_offline_hs,grocery_stores_fb,electronics_appliances_hs
1.356,103.903,15,20,6,18,12
1.356,103.904,20,15,17,17,18
1.356,103.905,6,15,8,14,15
1.356,103.906,8,20,7,17,16
1.356,103.913,2,6,2,15,10
1.356,103.915,20,0,0,13,1
1.356,103.916,20,13,16,18,20
1.356,103.917,15,0,9,10,16
1.356,103.920,18,0,0,6,16
1.356,103.923,16,0,4,17,20
1.356,103.925,17,0,19,19,0
1.356,103.926,18,17,16,17,6
1.356,103.928,16,0,9,11,13
1.356,103.929,17,0,11,13,15
1.356,103.930,17,0,0,20,1
1.356,103.931,14,0,19,0,15
1.356,103.932,17,0,14,16,0
1.356,103.933,18,0,12,15,20
1.356,103.936,17,0,18,18,17
1.356,103.941,0,0,0,14,0
1.356,103.944,17,0,8,0,1
1.356,103.948,19,0,10,0,19
1.356,103.949,0,0,1,18,8
1.356,103.950,16,0,1,14,20
1.356,103.952,0,0,14,0,0
1.356,103.963,1,0,12,19,17
1.356,103.964,20,0,13,17,9
1.356,103.979,18,0,1,0,0
1.356,103.980,1,0,5,0,0
1.356,103.982,15,0,0,19,0
1.356,103.983,1,0,9,0,15
1.356,103.984,3,0,4,20,14
1.356,103.987,19,0,1,20,18
1.356,103.988,8,9,1,19,10
1.356,103.989,8,0,1,16,17
1.357,103.750,14,0,19,17,1
1.357,103.752,0,0,18,20,0
1.357,103.754,12,0,0,1,19
1.357,103.761,18,0,18,20,10
1.357,103.762,13,0,11,1,20
1.357,103.764,18,0,8,18,1
1.357,103.765,16,0,13,12,15
1.357,103.766,4,0,0,3,17
1.357,103.767,11,0,16,2,17
1.357,103.769,14,14,15,16,12
1.357,103.771,13,10,12,12,2
1.357,103.774,8,0,0,18,20
1.357,103.775,20,0,20,5,20
1.357,103.776,20,0,20,5,1
1.357,103.780,14,0,15,15,18
1.357,103.781,19,0,19,17,18
1.357,103.784,16,18,15,1,15
1.357,103.785,15,17,17,13,16
1.357,103.786,7,13,18,9,8
1.357,103.787,9,0,16,16,11
1.357,103.789,8,6,13,1,9
1.357,103.791,9,6,11,11,2
1.357,103.792,4,19,12,14,16
1.357,103.794,9,2,15,13,4
1.357,103.795,4,10,7,10,10
1.357,103.797,15,4,15,6,1
1.357,103.800,15,20,16,11,2
1.357,103.801,18,18,13,3,15
1.357,103.802,16,12,14,3,11
1.357,103.803,13,15,18,4,4
1.357,103.804,11,0,17,13,13
1.357,103.805,15,20,13,6,17
1.357,103.806,6,13,12,12,13
1.357,103.807,17,13,12,13,17
1.357,103.808,4,16,15,6,8
1.357,103.809,14,15,16,8,7
1.357,103.810,14,13,14,7,16
1.357,103.813,10,17,10,3,15
1.357,103.814,13,2,11,8,15
1.357,103.815,12,18,8,11,14
1.357,103.817,3,6,5,10,10
1.357,103.819,9,19,8,1,1
1.357,103.820,11,9,17,10,14
1.357,103.821,14,15,15,1,15
1.357,103.825,8,14,10,4,13
1.357,103.828,13,15,4,3,7
1.357,103.829,4,11,7,1,6
1.357,103.830,13,10,11,2,4
1.357,103.831,13,15,14,6,14
1.357,103.833,10,12,12,6,7
1.357,103.834,12,12,11,8,5
1.357,103.836,8,11,13,2,10
1.357,103.838,9,13,10,7,6
1.357,103.839,7,10,9,3,4
1.357,103.840,10,14,16,5,12
1.357,103.841,7,10,10,4,5
1.357,103.842,8,8,9,4,13
1.357,103.843,4,16,10,4,10
1.357,103.844,9,6,10,8,6
1.357,103.845,6,17,9,5,10
1.357,103.846,10,3,12,4,8
1.357,103.850,9,9,13,8,11
1.357,103.853,5,6,8,4,12
1.357,103.854,12,14,11,4,9
1.357,103.856,10,7,12,9,11
1.357,103.857,11,11,12,1,11
1.357,103.858,12,2,7,6,11
1.357,103.859,5,9,5,3,12
1.357,103.860,8,11,7,12,5
1.357,103.862,11,20,13,9,13
1.357,103.863,9,15,11,13,11
1.357,103.864,14,18,8,7,12
1.357,103.867,8,14,3,13,7
1.357,103.868,5,11,7,8,9
1.357,103.870,7,14,13,3,9
1.357,103.873,10,12,12,3,10
1.357,103.874,15,17,11,10,13
1.357,103.879,14,9,15,1,15
1.357,103.880,14,20,8,2,2
1.357,103.882,12,18,16,13,10
1.357,103.883,16,16,12,11,17
1.357,103.885,8,19,14,16,16
1.357,103.886,11,0,16,2,15
1.357,103.888,11,17,7,13,12
1.357,103.893,10,18,17,9,14
1.357,103.894,10,0,10,16,10
1.357,103.897,12,17,15,14,13
1.357,103.903,0,2,18,15,20
1.357,103.906,18,1,6,8,6
1.357,103.908,17,16,16,18,0
1.357,103.911,18,10,7,18,0
1.357,103.913,15,9,1,20,10
1.357,103.914,15,0,10,17,16
1.357,103.915,1,1,1,16,11
1.357,103.917,10,0,10,17,20
1.357,103.918,0,0,1,18,20
1.357,103.923,8,0,7,18,1
1.357,103.930,8,0,14,13,20
1.357,103.931,3,1,1,18,3
1.357,103.934,19,0,11,20,19
1.357,103.935,3,3,1,17,4
1.357,103.937,1,0,14,1,0
1.357,103.938,19,0,0,0,0
1.357,103.939,12,0,12,16,2
1.357,103.940,0,0,18,13,19
1.357,103.942,18,0,20,1,10
1.357,103.943,15,0,0,0,20
1.357,103.946,14,1,4,0,11
1.357,103.949,0,0,0,18,15
1.357,103.952,11,0,0,17,0
1.357,103.954,16,1,16,20,1
1.357,103.957,0,0,17,9,15
1.357,103.964,14,0,11,0,0
1.357,103.966,17,0,17,0,11
1.357,103.979,1,14,2,17,0
1.357,103.982,1,0,20,18,19
1.357,103.985,0,0,1,18,19
1.357,103.987,9,17,2,12,15
1.357,103.989,5,1,1,19,14
1.358,103.748,0,0,0,17,17
1.358,103.749,20,0,17,20,20
1.358,103.752,0,0,20,0,0
1.358,103.757,20,0,0,0,18
1.358,103.763,17,0,0,18,17
1.358,103.764,20,0,4,20,18
1.358,103.766,13,0,4,16,14
1.358,103.772,17,16,20,16,0
1.358,103.775,17,0,0,14,20
1.358,103.776,14,0,16,16,1
1.358,103.777,16,0,20,11,18
1.358,103.780,11,0,17,9,17
1.358,103.782,20,0,19,1,15
1.358,103.784,18,0,19,18,9
1.358,103.785,19,5,12,16,14
1.358,103.787,12,7,14,12,9
1.358,103.788,15,20,20,13,16
1.358,103.789,16,19,12,3,12
1.358,103.790,19,0,14,5,1
1.358,103.791,7,20,16,14,4
1.358,103.793,10,20,16,3,15
1.358,103.797,14,19,9,12,3
1.358,103.798,12,18,17,2,15
1.358,103.799,11,0,17,8,14
1.358,103.800,17,18,17,10,1
1.358,103.803,13,15,11,7,12
1.358,103.804,19,19,20,6,15
1.358,103.805,11,20,13,11,3
1.358,103.808,17,10,18,1,10
1.358,103.809,15,6,15,1,17
1.358,103.810,10,1,14,2,9
1.358,103.813,15,11,11,8,11
1.358,103.814,10,16,10,6,13
1.358,103.818,8,1,11,1,13
1.358,103.823,6,1,8,6,2
1.358,103.824,10,8,12,4,13
1.358,103.827,10,10,4,1,6
1.358,103.828,11,4,16,4,8
1.358,103.831,9,8,13,6,7
1.358,103.835,10,13,14,7,12
1.358,103.836,8,15,12,8,13
1.358,103.837,7,4,9,3,10
1.358,103.838,14,7,6,4,13
1.358,103.839,12,13,11,10,2
1.358,103.843,9,12,8,4,8
1.358,103.844,11,14,10,2,10
1.358,103.849,8,10,10,8,13
1.358,103.850,8,7,9,4,4
1.358,103.851,6,13,7,9,5
1.358,103.852,6,12,11,11,14
1.358,103.855,7,1,7,7,15
1.358,103.856,14,14,12,7,8
1.358,103.857,6,3,7,10,14
1.358,103.861,7,5,3,6,8
1.358,103.862,5,14,12,10,11
1.358,103.865,9,16,13,10,5
1.358,103.866,13,13,14,13,5
1.358,103.867,2,11,5,3,12
1.358,103.868,14,10,9,4,8
1.358,103.869,12,17,11,3,14
1.358,103.870,16,19,14,10,8
1.358,103.872,12,12,3,12,12
1.358,103.876,11,3,12,1,10
1.358,103.877,12,12,12,11,10
1.358,103.879,15,19,8,13,18
1.358,103.880,10,0,5,6,15
1.358,103.881,15,18,3,10,12
1.358,103.882,14,15,13,16,14
1.358,103.883,14,6,13,10,16
1.358,103.884,6,20,10,5,9
1.358,103.886,17,0,17,12,13
1.358,103.887,16,18,17,8,16
1.358,103.889,15,0,16,2,13
1.358,103.890,8,10,10,11,15
1.358,103.891,17,13,8,1,14
1.358,103.892,16,4,13,14,14
1.358,103.896,12,17,14,18,2
1.358,103.899,4,0,3,6,18
1.358,103.900,11,2,5,19,1
1.358,103.902,16,0,3,18,10
1.358,103.904,6,19,15,17,6
1.358,103.905,10,0,14,16,19
1.358,103.907,18,9,14,16,16
1.358,103.908,2,18,1,15,20
1.358,103.909,1,0,2,17,18
1.358,103.910,1,0,18,17,19
1.358,103.911,20,0,1,14,18
1.358,103.912,17,0,12,1,18
1.358,103.913,2,0,1,11,17
1.358,103.914,19,0,6,19,20
1.358,103.916,9,0,17,1,0
1.358,103.917,20,0,17,16,2
1.358,103.923,16,0,2,0,0
1.358,103.924,19,0,16,11,18
1.358,103.926,20,0,11,0,1
1.358,103.928,17,0,16,19,15
1.358,103.929,8,2,16,20,17
1.358,103.933,17,0,16,0,0
1.358,103.934,12,0,19,17,14
1.358,103.935,17,0,8,17,20
1.358,103.941,19,0,10,17,2
1.358,103.942,1,0,4,5,0
1.358,103.944,12,0,1,0,10
1.358,103.952,19,0,10,18,17
1.358,103.954,0,11,19,0,17
1.358,103.955,15,0,16,0,0
1.358,103.956,20,0,1,0,0
1.358,103.982,19,5,16,20,20
1.358,103.984,2,2,4,18,19
1.358,103.986,1,14,1,0,0
1.358,103.988,4,18,1,19,2
1.358,103.989,1,1,3,20,7
1.359,103.749,16,0,19,0,2
1.359,103.751,19,16,16,18,15
1.359,103.755,0,0,0,0,19
1.359,103.757,2,0,18,0,16
1.359,103.759,19,0,17,20,1
1.359,103.760,8,1,12,19,0
1.359,103.761,0,0,0,20,0
1.359,103.764,0,0,16,16,15
1.359,103.766,0,0,2,18,16
1.359,103.768,18,17,11,20,19
1.359,103.771,19,0,20,20,16
1.359,103.773,20,0,20,1,17
1.359,103.775,19,0,20,16,17
1.359,103.777,19,0,2,1,17
1.359,103.781,20,19,11,0,19
1.359,103.782,4,1,19,12,12
1.359,103.783,1,6,11,8,4
1.359,103.784,5,0,16,5,16
1.359,103.789,16,17,9,11,3
1.359,103.792,14,19,16,10,14
1.359,103.794,15,7,17,1,14
1.359,103.796,9,13,12,11,14
1.359,103.797,1,16,14,9,14
1.359,103.798,17,14,14,3,15
1.359,103.799,3,18,5,1,12
1.359,103.801,3,17,6,6,3
1.359,103.803,12,16,20,8,14
1.359,103.806,7,17,11,9,2
1.359,103.807,15,18,18,11,17
1.359,103.808,12,15,7,9,11
1.359,103.809,19,17,17,10,18
1.359,103.812,13,17,15,2,11
1.359,103.813,11,14,14,7,15
1.359,103.814,5,17,13,3,8
1.359,103.815,14,2,16,3,14
1.359,103.819,14,16,9,5,10
1.359,103.820,12,14,16,10,13
1.359,103.821,16,11,7,3,5
1.359,103.830,14,7,10,2,3
1.359,103.832,10,14,11,5,9
1.359,103.833,5,14,8,5,1
1.359,103.836,8,14,7,6,9
1.359,103.837,11,13,5,6,5
1.359,103.838,7,16,7,7,10
1.359,103.839,11,11,6,3,8
1.359,103.840,12,15,4,4,3
1.359,103.841,9,8,13,5,4
1.359,103.842,9,7,6,8,10
1.359,103.843,5,8,7,2,6
1.359,103.844,11,18,1,12,6
1.359,103.845,10,16,13,7,8
1.359,103.847,8,16,13,7,11
1.359,103.848,12,18,10,2,3
1.359,103.849,16,14,17,6,14
1.359,103.851,12,4,4,5,13
1.359,103.852,2,9,9,4,9
1.359,103.854,13,15,2,8,5
1.359,103.856,3,9,6,7,2
1.359,103.857,6,9,9,7,10
1.359,103.858,14,18,12,10,15
1.359,103.859,10,13,16,5,10
1.359,103.860,10,14,10,4,8
1.359,103.862,9,12,5,10,7
1.359,103.863,9,15,12,2,10
1.359,103.865,15,15,15,5,10
1.359,103.866,14,11,17,13,14
1.359,103.871,12,16,13,7,8
1.359,103.874,9,14,15,11,8
1.359,103.877,10,4,12,9,11
1.359,103.878,14,16,14,13,14
1.359,103.882,4,17,15,3,11
1.359,103.883,12,14,12,11,10
1.359,103.885,17,6,10,16,13
1.359,103.886,6,20,15,9,12
1.359,103.888,18,0,18,13,13
1.359,103.891,10,2,7,14,2
1.359,103.892,18,13,15,14,15
1.359,103.893,15,17,15,20,18
1.359,103.894,15,4,9,19,12
1.359,103.895,8,11,14,16,16
1.359,103.898,15,0,16,15,9
1.359,103.900,15,0,6,17,12
1.359,103.905,1,14,13,14,1
1.359,103.907,5,0,8,1,8
1.359,103.910,11,0,19,15,20
1.359,103.914,0,0,0,19,17
1.359,103.916,9,0,20,19,0
1.359,103.917,9,0,16,16,0
1.359,103.920,5,0,11,14,18
1.359,103.921,17,0,7,20,0
1.359,103.922,13,0,16,13,17
1.359,103.929,1,0,17,0,1
1.359,103.930,9,0,9,18,1
1.359,103.931,14,12,20,19,20
1.359,103.933,19,0,2,0,20
1.359,103.936,9,13,8,18,18
1.359,103.939,19,18,11,11,0
1.359,103.941,19,17,16,12,7
1.359,103.950,20,0,16,17,0
1.359,103.951,18,0,0,0,20
1.359,103.952,0,0,12,20,3
1.359,103.954,15,0,0,0,12
1.359,103.955,7,1,14,19,2
1.359,103.982,11,0,9,0,15
1.359,103.983,1,17,0,0,5
1.359,103.984,16,0,8,20,2
1.359,103.985,14,13,1,20,19
1.359,103.986,19,5,8,0,17
1.359,103.989,18,20,7,1,4
1.36,103.750,15,0,16,0,11
1.36,103.751,19,0,0,0,0
1.36,103.753,0,19,20,19,0
1.36,103.762,0,0,0,0,8
1.36,103.765,0,0,19,0,0
1.36,103.768,15,15,20,13,20
1.36,103.769,13,0,17,19,0
1.36,103.770,17,0,0,18,18
1.36,103.771,12,9,0,20,1
1.36,103.773,0,0,17,6,20
1.36,103.778,1,0,19,14,1
1.36,103.779,10,0,18,12,10
1.36,103.782,18,0,20,14,2
1.36,103.783,7,20,19,19,3
1.36,103.786,18,0,6,7,1
1.36,103.787,4,17,17,1,11
1.36,103.794,13,1,18,12,13
1.36,103.795,17,13,15,12,16
1.36,103.796,9,16,19,1,17
1.36,103.797,10,16,16,12,13
1.36,103.799,17,15,9,9,18
1.36,103.801,11,20,17,5,8
1.36,103.806,15,17,12,9,15
1.36,103.807,17,19,0,7,16
1.36,103.808,10,19,16,9,15
1.36,103.811,15,0,6,2,13
1.36,103.812,12,7,18,13,15
1.36,103.815,11,19,4,4,11
1.36,103.821,13,17,16,8,12
1.36,103.824,14,11,15,9,10
1.36,103.825,9,12,7,2,2
1.36,103.826,6,6,12,4,15
1.36,103.827,11,13,10,11,6
1.36,103.830,12,13,10,3,13
1.36,103.832,10,7,12,6,6
1.36,103.833,14,13,15,5,14
1.36,103.836,6,10,9,3,11
1.36,103.839,14,16,11,4,13
1.36,103.840,11,5,12,7,13
1.36,103.844,10,16,13,2,3
1.36,103.845,11,13,14,7,1
1.36,103.846,10,9,10,3,3
1.36,103.849,15,11,15,1,13
1.36,103.851,15,11,13,10,13
1.36,103.852,12,15,14,9,9
1.36,103.853,14,10,14,4,9
1.36,103.854,9,15,12,4,4
1.36,103.855,15,13,11,9,11
1.36,103.860,10,9,2,13,4
1.36,103.861,12,11,8,4,5
1.36,103.862,13,0,4,10,15
1.36,103.867,13,5,14,10,5
1.36,103.870,13,10,6,4,9
1.36,103.873,8,12,12,13,12
1.36,103.875,9,5,9,10,10
1.36,103.877,11,4,7,9,7
1.36,103.878,13,12,5,8,6
1.36,103.881,17,14,11,12,12
1.36,103.882,16,15,12,2,18
1.36,103.884,10,15,9,11,8
1.36,103.885,16,18,17,13,13
1.36,103.886,10,0,12,13,12
1.36,103.888,5,12,8,16,12
1.36,103.889,8,17,10,15,4
1.36,103.891,11,17,18,8,7
1.36,103.893,11,17,8,16,7
1.36,103.894,6,20,9,9,14
1.36,103.895,10,7,9,6,13
1.36,103.896,17,0,14,16,9
1.36,103.897,16,13,13,14,17
1.36,103.900,9,14,1,4,10
1.36,103.904,16,0,19,9,18
1.36,103.906,18,0,13,19,0
1.36,103.907,13,0,3,8,12
1.36,103.908,13,0,16,10,18
1.36,103.910,18,1,14,14,20
1.36,103.913,20,19,4,1,16
1.36,103.915,4,1,6,0,1
1.36,103.916,14,20,12,13,11
1.36,103.918,18,0,10,17,20
1.36,103.920,20,18,20,5,20
1.36,103.921,7,2,18,7,1
1.36,103.924,19,0,4,17,0
1.36,103.928,19,0,0,0,18
1.36,103.930,16,0,8,18,18
1.36,103.932,0,0,20,19,0
1.36,103.933,16,0,0,16,0
1.36,103.940,12,0,16,16,13
1.36,103.944,12,0,17,20,4
1.36,103.945,0,0,0,12,6
1.36,103.985,6,13,6,0,14
1.36,103.987,17,0,1,18,20
1.36,103.988,8,0,10,20,15
1.36,103.990,16,13,5,20,1
1.361,103.750,19,0,0,19,19
1.361,103.751,19,0,19,0,1
1.361,103.757,18,0,0,15,0
1.361,103.765,19,0,0,12,20
1.361,103.766,1,3,5,17,1
1.361,103.767,15,0,20,19,19
1.361,103.768,0,0,18,19,0
1.361,103.769,19,0,18,16,0
1.361,103.770,19,0,0,14,0
1.361,103.771,6,12,17,16,6
1.361,103.772,0,15,0,0,10
1.361,103.783,15,8,18,1,1
1.361,103.785,15,11,20,12,17
1.361,103.787,13,0,7,17,1
1.361,103.789,2,8,17,10,6
1.361,103.791,18,0,14,5,12
1.361,103.795,9,18,14,12,16
1.361,103.797,13,20,13,12,1
1.361,103.800,15,12,11,12,17
1.361,103.802,18,19,20,9,9
1.361,103.803,15,11,12,1,18
1.361,103.804,13,13,18,11,17
1.361,103.807,7,9,14,9,2
1.361,103.808,9,19,18,1,14
1.361,103.809,17,17,18,5,16
1.361,103.811,12,12,18,1,11
1.361,103.816,14,19,15,11,10
1.361,103.817,15,7,13,2,8
1.361,103.819,9,8,12,3,6
1.361,103.822,13,11,11,4,5
1.361,103.824,11,17,10,3,11
1.361,103.825,10,15,12,4,7
1.361,103.827,10,16,12,3,9
1.361,103.828,8,12,8,5,15
1.361,103.830,15,15,12,1,15
1.361,103.832,10,16,5,6,7
1.361,103.834,10,7,14,4,5
1.361,103.836,12,10,8,8,1
1.361,103.838,12,9,1,1,9
1.361,103.840,9,17,5,4,6
1.361,103.842,12,14,10,2,6
1.361,103.844,13,11,7,12,8
1.361,103.845,9,11,7,9,9
1.361,103.850,8,4,8,6,2
1.361,103.853,13,15,18,10,11
1.361,103.854,13,13,12,6,7
1.361,103.855,12,4,3,10,2
1.361,103.856,10,12,14,4,16
1.361,103.857,12,15,10,1,12
1.361,103.858,17,17,12,4,15
1.361,103.859,17,20,14,12,12
1.361,103.861,16,10,8,12,2
1.361,103.863,16,20,10,10,13
1.361,103.864,8,12,8,10,9
1.361,103.865,3,11,13,7,11
1.361,103.866,10,14,14,5,15
1.361,103.867,12,19,2,6,11
1.361,103.870,9,2,3,7,8
1.361,103.871,12,14,16,7,16
1.361,103.872,16,8,14,7,11
1.361,103.873,17,14,17,1,15
1.361,103.874,5,7,4,11,2
1.361,103.876,11,18,11,9,12
1.361,103.877,17,13,11,11,12
1.361,103.879,9,17,8,11,3
1.361,103.880,16,20,15,14,13
1.361,103.881,11,17,13,2,15
1.361,103.882,10,11,8,15,5
1.361,103.883,9,16,8,14,15
1.361,103.886,7,20,12,14,17
1.361,103.889,3,18,5,8,14
1.361,103.890,3,17,10,16,15
1.361,103.891,10,12,18,12,17
1.361,103.896,7,13,13,18,2
1.361,103.897,15,18,1,20,11
1.361,103.898,20,0,5,0,14
1.361,103.899,13,0,1,15,14
1.361,103.900,12,0,13,16,8
1.361,103.903,11,0,18,1,2
1.361,103.905,20,14,16,20,19
1.361,103.908,6,1,12,12,14
1.361,103.910,18,0,13,16,19
1.361,103.911,0,0,20,1,0
1.361,103.912,18,0,7,19,17
1.361,103.913,18,13,13,16,20
1.361,103.914,17,0,5,16,9
1.361,103.916,0,0,0,13,19
1.361,103.919,11,1,8,19,1
1.361,103.923,17,19,13,20,0
1.361,103.924,14,0,17,0,3
1.361,103.927,0,0,18,17,16
1.361,103.929,20,0,1,19,0
1.361,103.931,19,0,14,16,15
1.361,103.932,0,0,4,19,17
1.361,103.943,0,0,13,19,0
1.361,103.954,20,0,16,0,14
1.361,103.956,18,0,20,20,0
1.361,103.984,0,3,2,19,0
1.361,103.986,13,0,7,0,19
1.361,103.987,17,15,7,20,19
1.361,103.989,15,5,5,20,19
1.361,103.990,12,1,2,19,17
1.362,103.758,0,0,0,15,0
1.362,103.763,20,0,0,15,20
1.362,103.765,19,0,18,18,20
1.362,103.766,0,1,18,12,0
1.362,103.770,5,0,17,20,17
1.362,103.772,0,0,18,14,0
1.362,103.774,7,9,11,18,18
1.362,103.775,0,0,15,15,17
1.362,103.779,18,19,17,18,14
1.362,103.780,15,0,19,12,19
1.362,103.782,14,3,14,12,4
1.362,103.786,19,0,20,6,17
1.362,103.787,11,15,19,14,15
1.362,103.793,19,0,16,1,16
1.362,103.794,2,12,7,7,11
1.362,103.798,11,0,16,1,12
1.362,103.801,18,10,16,12,14
1.362,103.803,16,17,19,7,15
1.362,103.805,18,0,18,11,10
1.362,103.806,11,17,10,5,10
1.362,103.809,12,15,10,9,3
1.362,103.811,15,18,14,1,14
1.362,103.814,12,18,12,2,10
1.362,103.816,13,16,17,10,4
1.362,103.818,11,14,12,11,12
1.362,103.821,6,12,7,3,5
1.362,103.823,6,12,12,4,15
1.362,103.826,13,15,10,5,9
1.362,103.829,11,17,7,5,4
1.362,103.830,6,20,14,2,15
1.362,103.838,15,10,10,8,8
1.362,103.839,6,11,12,5,10
1.362,103.840,13,13,13,9,6
1.362,103.841,12,16,16,5,12
1.362,103.842,10,17,11,2,9
1.362,103.844,5,14,15,9,4
1.362,103.845,12,18,11,8,11
1.362,103.846,13,17,6,8,9
1.362,103.847,12,14,10,6,7
1.362,103.848,11,10,12,13,13
1.362,103.850,14,18,11,4,14
1.362,103.852,6,7,11,8,2
1.362,103.855,14,8,11,4,2
1.362,103.859,18,13,15,6,12
1.362,103.860,15,0,11,10,14
1.362,103.861,13,16,5,12,11
1.362,103.863,11,0,15,14,14
1.362,103.864,2,15,2,3,8
1.362,103.866,6,12,3,12,5
1.362,103.867,16,20,17,6,10
1.362,103.868,13,10,18,1,13
1.362,103.869,17,11,15,4,14
1.362,103.870,12,14,15,7,2
1.362,103.871,12,10,13,3,15
1.362,103.872,15,4,13,7,15
1.362,103.874,15,19,15,9,11
1.362,103.875,13,18,16,9,14
1.362,103.877,7,12,5,1,2
1.362,103.879,9,10,13,12,3
1.362,103.881,12,13,6,10,8
1.362,103.883,11,10,14,14,4
1.362,103.887,18,17,17,11,13
1.362,103.889,16,12,13,14,16
1.362,103.890,5,0,5,12,7
1.362,103.893,14,8,10,3,15
1.362,103.895,19,0,15,17,8
1.362,103.896,15,15,18,19,13
1.362,103.898,11,16,11,11,13
1.362,103.906,20,0,8,11,1
1.362,103.907,5,0,13,20,9
1.362,103.908,13,0,11,11,1
1.362,103.909,11,0,19,19,7
1.362,103.910,1,20,18,18,16
1.362,103.912,13,0,8,4,17
1.362,103.915,9,0,15,19,10
1.362,103.922,7,0,6,0,16
1.362,103.929,0,11,16,19,20
1.362,103.934,1,0,20,0,0
1.362,103.937,0,0,20,20,9
1.362,103.939,12,0,19,11,0
1.362,103.946,0,1,0,10,0
1.362,103.987,10,15,4,0,0
1.363,103.758,14,0,1,6,7
1.363,103.762,7,0,13,18,0
1.363,103.764,0,0,0,5,20
1.363,103.766,20,0,17,1,17
1.363,103.770,15,12,5,17,19
1.363,103.773,0,0,16,14,13
1.363,103.774,8,0,20,2,18
1.363,103.775,15,0,1,18,8
1.363,103.777,10,0,4,14,2
1.363,103.778,18,0,0,1,15
1.363,103.779,19,0,17,13,19
1.363,103.781,20,0,14,11,18
1.363,103.784,19,0,18,11,4
1.363,103.788,16,13,13,12,19
1.363,103.789,20,0,0,5,2
1.363,103.791,2,0,19,10,17
1.363,103.793,18,19,19,15,17
1.363,103.794,16,0,14,1,18
1.363,103.797,19,0,18,15,10
1.363,103.800,18,18,18,1,1
1.363,103.805,14,18,14,10,3
1.363,103.808,16,20,12,1,16
1.363,103.809,15,15,11,4,14
1.363,103.811,8,0,15,2,10
1.363,103.813,3,20,9,2,17
1.363,103.815,12,16,18,11,16
1.363,103.816,18,11,16,7,12
1.363,103.819,13,16,15,10,12
1.363,103.822,16,5,16,4,2
1.363,103.823,10,11,10,1,12
1.363,103.825,16,19,15,12,16
1.363,103.827,12,13,11,3,11
1.363,103.828,14,19,13,2,11
1.363,103.830,7,10,2,9,8
1.363,103.831,8,13,3,1,7
1.363,103.833,9,15,12,10,13
1.363,103.834,14,3,10,10,6
1.363,103.835,9,18,8,9,2
1.363,103.837,16,9,16,6,3
1.363,103.843,15,14,10,8,3
1.363,103.844,12,13,12,2,15
1.363,103.849,4,13,10,6,10
1.363,103.850,18,12,16,6,7
1.363,103.857,7,1,8,5,5
1.363,103.859,12,16,2,9,13
1.363,103.861,11,8,9,4,15
1.363,103.864,10,4,14,2,10
1.363,103.865,7,13,14,11,3
1.363,103.866,13,19,11,14,5
1.363,103.868,12,16,9,11,12
1.363,103.869,14,18,18,4,5
1.363,103.871,14,1,17,10,16
1.363,103.877,16,20,14,15,14
1.363,103.879,17,16,16,5,12
1.363,103.881,14,19,15,12,12
1.363,103.883,14,20,10,1,5
1.363,103.884,6,0,14,14,12
1.363,103.888,18,17,18,2,19
1.363,103.890,19,18,19,17,15
1.363,103.893,3,0,13,17,17
1.363,103.894,14,1,1,13,10
1.363,103.899,17,0,17,19,17
1.363,103.900,20,0,16,15,17
1.363,103.901,20,0,17,19,0
1.363,103.903,19,13,8,5,10
1.363,103.906,9,7,10,13,19
1.363,103.907,20,0,17,17,0
1.363,103.908,13,19,15,11,16
1.363,103.909,19,0,16,19,0
1.363,103.911,20,0,17,20,20
1.363,103.912,14,0,19,14,19
1.363,103.913,0,6,18,0,1
1.363,103.914,11,0,0,20,0
1.363,103.918,15,0,10,0,17
1.363,103.922,20,0,13,17,17
1.363,103.924,19,0,3,0,11
1.363,103.929,19,0,0,10,0
1.363,103.931,18,0,0,16,20
1.363,103.932,1,0,18,0,1
1.363,103.937,8,8,4,17,0
1.363,103.939,16,0,4,0,5
1.363,103.945,0,12,19,4,0
1.363,103.946,13,0,7,9,17
1.363,103.953,0,0,0,0,18
1.363,103.958,0,0,0,17,20
1.363,103.986,13,0,16,0,11
1.363,103.987,8,0,6,0,10
1.363,103.989,17,0,1,0,0
1.364,103.762,0,0,16,0,0
1.364,103.764,18,0,0,0,0
1.364,103.765,18,0,20,15,8
1.364,103.766,16,0,0,9,0
1.364,103.767,19,0,0,15,18
1.364,103.769,12,0,14,13,19
1.364,103.773,15,0,0,16,4
1.364,103.775,16,0,0,14,20
1.364,103.776,20,0,0,16,18
1.364,103.780,1,12,12,17,0
1.364,103.786,17,0,11,10,17
1.364,103.787,18,0,0,15,7
1.364,103.788,12,1,16,15,14
1.364,103.789,19,0,15,11,7
1.364,103.790,15,11,20,13,14
1.364,103.792,16,15,20,12,11
1.364,103.798,14,20,2,10,2
1.364,103.799,11,6,15,1,14
1.364,103.800,17,16,17,6,2
1.364,103.801,17,0,15,2,5
1.364,103.802,11,0,10,5,4
1.364,103.804,20,4,18,5,13
1.364,103.806,16,20,15,9,9
1.364,103.810,12,17,19,8,17
1.364,103.814,18,12,16,2,17
1.364,103.817,5,16,15,5,5
1.364,103.819,13,8,11,4,14
1.364,103.823,10,17,13,10,5
1.364,103.826,10,16,15,9,11
1.364,103.829,14,5,8,2,15
1.364,103.830,13,7,13,3,9
1.364,103.837,15,13,10,9,8
1.364,103.839,12,16,13,4,9
