latitude,longitude,beauty_medical_hs,sporting_goods_fb,restaurants_hs,apparel_fb
2.221,102.271,0,11,15,19
2.221,102.272,16,18,14,0
2.221,102.278,1,15,19,6
2.221,102.279,1,9,6,10
2.221,102.281,0,16,19,0
2.221,102.283,0,17,3,18
2.221,102.284,14,11,18,18
2.221,102.286,12,0,18,8
2.221,102.298,18,8,14,11
2.221,102.299,18,18,17,0
2.222,102.234,14,12,18,1
2.222,102.235,17,19,18,18
2.222,102.236,12,20,18,16
2.222,102.237,19,20,18,17
2.222,102.238,8,12,18,0
2.222,102.24,6,2,12,7
2.222,102.246,1,20,5,0
2.222,102.249,15,16,9,14
2.222,102.252,17,17,18,10
2.222,102.253,4,10,3,11
2.222,102.254,4,15,2,15
2.222,102.256,0,13,6,0
2.222,102.257,6,8,1,5
2.222,102.258,10,4,6,17
2.222,102.26,13,17,8,14
2.222,102.261,16,16,11,20
2.222,102.264,13,13,10,10
2.222,102.265,17,16,13,15
2.222,102.266,11,13,11,5
2.222,102.267,11,0,15,13
2.222,102.269,12,15,15,2
2.222,102.27,20,13,8,3
2.222,102.274,15,17,17,0
2.222,102.275,0,19,8,15
2.222,102.281,13,16,11,9
2.222,102.284,10,9,16,10
2.222,102.294,0,0,19,0
2.223,102.233,13,18,18,14
2.223,102.236,12,16,19,14
2.223,102.237,0,0,18,0
2.223,102.242,12,15,11,15
2.223,102.244,1,19,2,13
2.223,102.248,19,20,14,16
2.223,102.249,18,20,16,18
2.223,102.253,12,20,15,12
2.223,102.258,8,18,12,5
2.223,102.261,0,7,15,13
2.223,102.262,7,0,18,18
2.223,102.263,15,17,14,14
2.223,102.264,12,19,4,16
2.223,102.271,6,15,11,1
2.223,102.275,8,12,13,11
2.223,102.279,17,17,8,19
2.223,102.281,14,3,11,12
2.223,102.285,19,0,14,0
2.224,102.232,0,13,18,18
2.224,102.235,15,0,17,0
2.224,102.236,0,19,19,0
2.224,102.238,0,17,18,0
2.224,102.242,20,18,15,19
2.224,102.243,19,0,20,16
2.224,102.244,18,15,16,19
2.224,102.245,19,16,17,0
2.224,102.248,0,11,19,14
2.224,102.251,13,13,11,16
2.224,102.252,13,13,16,0
2.224,102.255,0,0,9,13
2.224,102.256,10,0,16,0
2.224,102.257,12,5,12,19
2.224,102.259,13,4,3,10
2.224,102.26,8,0,15,2
2.224,102.262,0,7,10,13
2.224,102.268,18,19,12,0
2.224,102.271,10,10,13,0
2.224,102.272,10,19,17,7
2.224,102.274,7,19,11,0
2.224,102.276,0,17,12,8
2.224,102.281,12,16,11,18
2.224,102.282,9,20,14,5
2.224,102.283,8,19,17,0
2.224,102.285,20,14,15,15
2.224,102.291,1,1,13,5
2.225,102.231,16,20,17,0
2.225,102.238,0,19,19,0
2.225,102.24,8,16,18,19
2.225,102.241,10,0,18,19
2.225,102.242,0,0,10,1
2.225,102.245,9,15,1,4
2.225,102.246,0,11,18,0
2.225,102.247,16,14,10,7
2.225,102.248,4,9,1,16
2.225,102.249,18,1,11,6
2.225,102.255,10,9,13,1
2.225,102.256,17,20,13,20
2.225,102.259,10,20,7,20
2.225,102.261,17,15,4,12
2.225,102.263,15,12,12,11
2.225,102.264,14,20,14,20
2.225,102.265,16,20,19,0
2.225,102.266,7,15,12,17
2.225,102.268,16,18,20,20
2.225,102.269,19,18,9,17
2.225,102.272,13,17,5,2
2.225,102.276,17,3,16,19
2.225,102.277,20,17,12,0
2.225,102.278,0,11,12,1
2.225,102.28,12,11,14,14
2.225,102.281,13,1,3,17
2.225,102.284,4,14,12,7
2.225,102.286,14,15,15,0
2.225,102.287,0,19,18,10
2.225,102.3,0,15,17,0
2.226,102.231,16,15,18,17
2.226,102.233,2,13,7,13
2.226,102.234,0,0,18,16
2.226,102.236,13,0,18,18
2.226,102.237,0,0,20,0
2.226,102.238,9,6,5,7
2.226,102.241,4,13,8,15
2.226,102.244,14,9,6,8
2.226,102.245,1,5,4,10
2.226,102.246,12,0,14,18
2.226,102.247,7,0,13,12
2.226,102.248,4,18,3,9
2.226,102.252,14,18,11,11
2.226,102.254,1,20,19,15
2.226,102.258,11,14,8,2
2.226,102.259,0,0,14,15
2.226,102.266,4,16,14,8
2.226,102.268,10,16,14,20
2.226,102.27,2,8,5,7
2.226,102.272,2,10,4,4
2.226,102.273,20,15,12,15
2.226,102.274,16,17,10,20
2.226,102.279,19,20,14,0
2.226,102.285,20,19,12,18
2.226,102.288,5,17,19,0
2.226,102.29,11,18,16,16
2.226,102.3,0,0,19,0
2.227,102.231,5,13,10,1
2.227,102.235,18,2,13,4
2.227,102.238,18,10,18,0
2.227,102.24,8,12,7,13
2.227,102.243,0,14,17,15
2.227,102.248,12,11,8,8
2.227,102.253,17,8,11,5
2.227,102.255,0,14,17,15
2.227,102.257,16,12,11,17
2.227,102.259,7,4,17,16
2.227,102.262,13,20,13,0
2.227,102.263,8,14,14,0
2.227,102.264,16,11,16,17
2.227,102.267,20,11,12,15
2.227,102.271,11,7,7,15
2.227,102.273,3,10,7,20
2.227,102.274,19,0,17,11
2.227,102.276,11,15,14,3
2.227,102.277,18,4,15,10
2.227,102.279,0,11,6,16
2.227,102.282,17,10,16,4
2.227,102.283,19,19,13,14
2.227,102.285,19,20,17,0
2.227,102.286,15,17,10,5
2.227,102.288,0,6,12,17
2.227,102.291,19,0,17,0
2.227,102.293,0,19,14,18
2.227,102.295,0,5,13,3
2.227,102.296,0,9,20,16
2.227,102.299,9,0,12,0
2.227,102.3,0,19,19,0
2.228,102.231,0,20,20,16
2.228,102.236,18,0,17,13
2.228,102.239,19,20,13,0
2.228,102.24,14,18,17,5
2.228,102.242,10,14,17,9
2.228,102.245,20,14,13,18
2.228,102.248,0,16,13,14
2.228,102.251,15,2,1,18
2.228,102.252,13,19,7,18
2.228,102.253,5,14,13,18
2.228,102.255,18,18,15,0
2.228,102.259,18,0,12,18
2.228,102.26,13,0,13,0
2.228,102.261,0,18,18,2
2.228,102.263,11,14,15,0
2.228,102.264,0,18,8,12
2.228,102.266,16,0,10,0
2.228,102.268,0,19,18,0
2.228,102.269,16,15,10,0
2.228,102.27,15,0,13,10
2.228,102.271,12,17,18,10
2.228,102.272,18,3,13,19
2.228,102.274,19,17,13,10
2.228,102.276,13,1,11,1
2.228,102.278,18,11,9,0
2.228,102.28,6,15,8,13
2.228,102.283,3,4,2,13
2.228,102.285,9,19,16,0
2.228,102.288,20,15,9,0
2.228,102.292,19,16,14,2
2.228,102.293,14,0,15,0
2.228,102.296,16,20,11,15
2.228,102.298,15,19,19,0
2.229,102.233,0,0,10,13
2.229,102.235,0,11,17,0
2.229,102.236,0,7,12,18
2.229,102.239,3,5,16,0
2.229,102.241,4,1,1,1
2.229,102.243,0,9,15,19
2.229,102.244,5,9,16,4
2.229,102.248,13,0,11,12
2.229,102.25,0,0,11,9
2.229,102.251,19,2,8,1
2.229,102.254,11,6,3,19
2.229,102.256,20,0,10,15
2.229,102.258,2,19,14,14
2.229,102.259,17,15,12,19
2.229,102.261,11,16,18,14
2.229,102.262,20,17,18,0
2.229,102.263,18,19,17,14
2.229,102.267,9,13,17,0
2.229,102.273,10,17,16,0
2.229,102.275,17,0,17,19
2.229,102.276,6,9,8,5
2.229,102.278,15,7,9,10
2.229,102.281,19,0,13,0
2.229,102.283,0,12,11,15
2.229,102.284,15,17,13,8
2.229,102.285,15,15,14,19
2.229,102.289,17,9,11,0
2.229,102.298,20,19,20,20
2.229,102.299,20,20,20,20
2.229,102.3,0,19,20,18
2.23,102.227,17,18,17,8
2.23,102.229,18,12,13,0
2.23,102.234,13,9,2,0
2.23,102.237,10,17,10,9
2.23,102.239,0,15,11,13
2.23,102.244,18,9,9,4
2.23,102.245,0,8,6,7
2.23,102.247,19,9,12,11
2.23,102.248,6,0,5,11
2.23,102.249,17,18,19,8
2.23,102.251,19,11,8,11
2.23,102.253,12,15,12,12
2.23,102.256,10,18,12,10
2.23,102.26,15,19,13,18
2.23,102.265,5,14,16,14
2.23,102.267,16,9,5,4
2.23,102.269,20,12,15,17
2.23,102.27,18,13,13,16
2.23,102.273,18,17,13,0
2.23,102.282,12,12,13,19
2.23,102.286,0,0,20,17
2.23,102.295,12,15,19,0
2.23,102.297,0,0,16,0
2.23,102.298,18,20,19,20
2.231,102.233,7,15,19,0
2.231,102.234,7,1,16,0
2.231,102.236,2,19,20,19
2.231,102.238,0,9,14,12
2.231,102.239,12,18,20,0
2.231,102.242,20,7,5,9
2.231,102.243,20,8,8,19
2.231,102.247,0,9,14,17
2.231,102.252,17,12,16,0
2.231,102.253,17,14,15,7
2.231,102.254,17,19,15,0
2.231,102.259,20,19,15,11
2.231,102.264,16,6,6,19
2.231,102.267,12,18,8,7
2.231,102.268,11,16,11,10
2.231,102.27,5,4,8,15
2.231,102.271,10,14,14,16
2.231,102.272,18,12,8,7
2.231,102.273,15,8,8,18
2.231,102.275,14,11,9,0
2.231,102.276,6,10,11,1
2.231,102.277,13,0,19,19
2.231,102.278,12,2,13,11
2.231,102.28,0,0,14,17
2.231,102.281,13,13,13,17
2.231,102.283,12,19,17,14
2.231,102.288,17,1,5,13
2.231,102.296,20,20,12,16
2.232,102.234,0,15,19,13
2.232,102.236,13,17,12,16
2.232,102.237,16,18,15,11
2.232,102.238,13,0,18,0
2.232,102.24,19,13,8,0
2.232,102.247,10,10,3,0
2.232,102.249,9,16,10,19
2.232,102.25,13,15,17,0
2.232,102.253,0,12,15,9
2.232,102.258,0,10,8,0
2.232,102.259,0,0,19,17
2.232,102.26,8,15,9,12
2.232,102.263,8,0,14,8
2.232,102.267,7,13,3,8
2.232,102.269,16,20,18,0
2.232,102.27,19,20,15,0
2.232,102.273,5,5,11,15
2.232,102.275,14,19,11,15
2.232,102.277,12,16,16,19
2.232,102.278,13,20,12,20
2.232,102.279,0,16,17,16
2.232,102.28,0,19,14,18
2.232,102.284,17,13,11,19
2.232,102.289,19,16,15,18
2.232,102.29,13,0,18,0
2.232,102.291,4,12,17,17
2.232,102.294,15,20,12,20
2.232,102.3,15,20,12,15
2.233,102.233,0,12,9,17
2.233,102.235,12,0,14,8
2.233,102.244,14,12,14,1
2.233,102.245,0,13,10,18
2.233,102.246,14,0,17,15
2.233,102.25,13,17,15,15
2.233,102.255,7,14,10,9
2.233,102.256,17,19,13,17
2.233,102.261,0,19,17,0
2.233,102.262,0,17,13,15
2.233,102.264,0,18,16,16
2.233,102.266,18,14,16,7
2.233,102.269,6,13,12,0
2.233,102.27,0,17,15,0
2.233,102.272,17,19,17,14
2.233,102.274,14,0,9,19
2.233,102.278,1,3,15,17
2.233,102.279,15,14,12,16
2.233,102.281,2,20,16,14
2.233,102.284,6,13,8,6
2.233,102.285,0,18,14,16
2.233,102.287,14,10,15,15
2.233,102.289,19,16,19,18
2.233,102.293,16,18,12,20
2.233,102.294,0,0,12,13
2.233,102.296,0,10,12,0
2.233,102.3,0,0,16,0
2.233,102.301,11,16,13,4
2.234,102.236,9,4,3,19
2.234,102.239,5,13,10,12
2.234,102.243,0,6,7,17
2.234,102.248,11,15,16,2
2.234,102.249,0,0,11,19
2.234,102.25,15,18,16,17
2.234,102.251,0,6,17,0
2.234,102.252,0,0,19,0
2.234,102.255,9,14,9,4
2.234,102.259,0,8,2,0
2.234,102.265,14,18,14,17
2.234,102.267,0,19,20,9
2.234,102.27,7,10,10,1
2.234,102.271,0,11,12,14
2.234,102.273,0,6,16,19
2.234,102.274,11,20,14,1
2.234,102.277,20,4,16,5
2.234,102.28,15,8,10,17
2.234,102.281,19,0,9,18
2.234,102.282,12,3,16,15
2.234,102.284,18,14,18,5
2.234,102.289,5,14,12,0
2.234,102.295,18,18,18,0
2.234,102.301,13,19,18,19
2.235,102.235,16,9,15,17
2.235,102.237,1,3,7,7
2.235,102.238,7,0,14,17
2.235,102.243,18,19,13,10
2.235,102.245,18,5,10,0
2.235,102.249,5,11,12,18
2.235,102.25,19,0,14,18
2.235,102.254,16,6,4,14
2.235,102.255,19,0,9,0
2.235,102.258,16,12,6,19
2.235,102.26,0,0,17,14
2.235,102.265,6,16,8,3
2.235,102.266,0,15,17,0
2.235,102.27,0,0,17,15
2.235,102.272,20,4,11,3
2.235,102.273,1,7,14,18
2.235,102.274,19,13,19,0
2.235,102.275,13,16,15,0
2.235,102.278,14,10,8,18
2.235,102.279,9,7,2,4
2.235,102.287,13,17,13,12
2.235,102.29,15,20,16,20
2.235,102.294,6,10,14,0
2.235,102.295,0,16,18,0
2.235,102.296,0,16,14,14
2.235,102.297,17,2,11,18
2.236,102.238,10,19,12,13
2.236,102.246,20,8,17,14
2.236,102.251,17,19,4,9
2.236,102.253,0,4,17,18
2.236,102.256,6,18,5,17
2.236,102.266,8,7,13,10
2.236,102.269,16,11,2,5
2.236,102.27,19,8,11,18
2.236,102.284,5,13,16,8
2.236,102.285,2,16,20,20
2.236,102.286,0,19,18,0
2.236,102.291,0,17,15,15
2.236,102.292,16,14,12,16
2.236,102.294,0,19,14,0
2.236,102.295,1,18,8,16
2.236,102.3,0,9,14,0
2.236,102.301,0,0,16,0
2.237,102.235,16,15,19,16
2.237,102.238,18,12,18,19
2.237,102.241,17,1,9,4
2.237,102.244,11,16,12,8
2.237,102.245,0,19,14,9
2.237,102.255,0,18,6,8
2.237,102.256,17,16,8,19
2.237,102.261,13,12,15,19
2.237,102.267,0,19,15,18
2.237,102.271,15,13,12,20
2.237,102.272,20,17,6,19
2.237,102.275,15,16,14,18
2.237,102.276,11,4,5,11
2.237,102.279,18,0,17,18
2.237,102.28,17,14,10,19
2.237,102.281,12,5,9,15
2.237,102.283,19,16,19,18
2.237,102.284,12,15,15,17
2.237,102.287,15,16,18,19
2.237,102.288,20,16,16,19
2.237,102.29,0,16,17,0
2.237,102.292,17,19,13,0
2.237,102.293,19,0,20,14
2.237,102.296,0,0,18,19
2.238,102.234,16,19,18,18
2.238,102.235,17,18,13,12
2.238,102.236,18,0,15,14
2.238,102.242,6,5,13,0
2.238,102.247,14,15,16,12
2.238,102.248,16,5,9,0
2.238,102.255,0,0,16,0
2.238,102.264,11,19,7,11
2.238,102.268,0,20,19,19
2.238,102.271,8,14,14,14
2.238,102.273,19,14,8,18
2.238,102.274,14,0,17,0
2.238,102.275,5,12,7,3
2.238,102.279,7,16,20,14
2.238,102.283,13,14,14,0
2.238,102.284,9,16,10,0
2.238,102.285,0,9,6,0
2.238,102.286,19,20,16,16
2.238,102.287,14,20,20,19
2.238,102.288,19,17,18,0
2.238,102.289,0,6,9,1
2.238,102.29,19,0,18,0
2.238,102.292,0,0,17,18
2.238,102.293,19,19,17,18
2.238,102.296,17,0,14,14
2.238,102.297,2,19,14,10
2.239,102.238,0,0,14,0
2.239,102.241,8,16,19,17
2.239,102.249,1,16,17,18
2.239,102.25,3,18,13,8
2.239,102.259,0,0,19,0
2.239,102.26,11,6,17,13
2.239,102.262,10,4,11,8
2.239,102.266,8,14,13,2
2.239,102.267,0,15,10,17
2.239,102.269,20,13,18,0
2.239,102.273,10,17,14,7
2.239,102.276,14,14,16,11
2.239,102.278,20,17,18,19
2.239,102.279,18,13,14,15
2.239,102.28,17,13,13,16
2.239,102.281,10,20,17,0
2.239,102.282,0,0,18,0
2.239,102.283,0,15,18,0
2.239,102.284,15,0,16,0
2.239,102.286,12,0,18,0
2.239,102.29,6,13,18,18
2.239,102.292,19,16,15,0
2.239,102.296,17,19,15,0
2.24,102.234,15,14,14,11
2.24,102.251,8,14,18,0
2.24,102.261,5,18,16,17
2.24,102.265,9,19,11,18
2.24,102.277,10,13,13,13
2.24,102.28,0,15,17,19
2.24,102.281,16,14,8,19
2.24,102.283,17,16,17,19
2.24,102.286,0,0,17,0
2.24,102.289,0,15,10,17
2.24,102.291,0,18,12,17
2.24,102.296,0,20,18,0
2.241,102.238,0,16,1,18
2.241,102.251,18,0,19,0
2.241,102.255,0,11,12,10
2.241,102.258,15,16,6,8
2.241,102.259,7,17,15,0
2.241,102.269,13,17,13,0
2.241,102.273,11,13,15,7
2.241,102.274,1,7,10,0
2.241,102.275,18,18,15,9
2.241,102.277,6,11,12,14
2.241,102.279,16,8,14,0
2.241,102.28,16,15,14,19
2.241,102.281,2,5,10,19
2.241,102.283,13,14,12,13
2.241,102.284,18,17,15,15
2.241,102.285,14,15,10,20
2.241,102.287,18,3,10,7
2.241,102.288,19,6,14,0
2.241,102.29,0,13,16,19
2.241,102.293,19,18,12,8
2.241,102.294,0,18,13,17
2.241,102.295,0,17,17,0
2.242,102.24,15,19,12,0
2.242,102.243,20,12,14,9
2.242,102.247,19,0,19,0
2.242,102.251,13,19,13,15
2.242,102.253,18,13,10,19
2.242,102.254,4,5,12,13
2.242,102.256,15,15,10,12
2.242,102.257,8,15,9,12
2.242,102.263,18,16,20,18
2.242,102.275,12,15,14,17
2.242,102.277,15,12,9,6
2.242,102.279,10,20,17,5
2.242,102.28,12,9,7,10
2.242,102.283,8,18,15,15
2.242,102.284,5,16,14,2
2.242,102.286,13,19,18,14
2.242,102.289,0,19,19,0
2.242,102.295,10,17,8,19
2.243,102.248,0,0,17,0
2.243,102.253,6,15,9,1
2.243,102.258,19,13,17,13
2.243,102.26,18,19,13,9
2.243,102.272,3,3,14,9
2.243,102.274,10,20,15,19
2.243,102.275,14,16,15,13
2.243,102.278,1,6,4,12
2.243,102.279,8,19,9,15
2.243,102.28,14,18,16,14
2.243,102.282,13,9,12,16
2.243,102.283,8,0,5,19
2.243,102.285,0,19,18,0
2.243,102.286,0,0,15,0
2.243,102.295,0,18,16,0
2.244,102.241,0,7,17,9
2.244,102.242,16,8,12,7
2.244,102.25,10,14,14,0
2.244,102.257,11,17,15,19
2.244,102.258,20,0,19,0
2.244,102.264,0,14,18,0
2.244,102.265,0,13,10,0
2.244,102.27,10,13,17,12
2.244,102.272,19,18,17,0
2.244,102.274,17,20,15,16
2.244,102.275,14,14,14,20
2.244,102.279,0,0,16,16
2.244,102.281,17,20,19,0
2.244,102.282,19,17,19,0
2.244,102.286,13,15,15,0
2.244,102.287,13,0,15,13
2.244,102.289,14,19,17,4
2.244,102.292,0,16,10,18
2.244,102.294,18,17,12,18
2.244,102.295,19,19,19,0
2.244,102.296,17,0,19,18
2.244,102.297,0,19,15,0
2.245,102.268,0,0,17,6
2.245,102.269,15,15,16,0
2.245,102.274,18,11,17,19
2.245,102.277,0,17,17,17
2.245,102.278,9,15,10,17
2.245,102.282,2,1,5,0
2.245,102.286,14,13,12,18
2.245,102.287,11,12,13,15
2.245,102.289,0,16,16,16
2.245,102.291,12,18,16,0
2.245,102.294,14,18,12,11
2.245,102.295,17,0,18,0
2.246,102.241,0,0,20,0
2.246,102.25,7,17,16,14
2.246,102.252,20,19,15,5
2.246,102.27,4,19,16,18
2.246,102.275,0,18,20,20
2.246,102.276,9,8,9,3
2.246,102.278,18,12,17,0
2.246,102.279,15,18,1,8
2.246,102.283,13,15,13,0
2.246,102.286,0,7,12,14
2.246,102.295,0,0,11,19
2.247,102.237,14,13,16,0
2.247,102.248,10,10,10,4
2.247,102.25,15,0,7,12
2.247,102.274,14,13,12,18
2.247,102.281,0,1,14,17
2.247,102.29,19,20,16,0
2.247,102.294,0,0,16,0
2.248,102.231,0,0,14,12
2.248,102.252,20,16,12,10
2.248,102.271,18,0,17,0
2.248,102.276,0,19,20,20
2.248,102.28,16,0,20,15
2.248,102.283,7,15,17,0
2.248,102.287,0,0,14,0
2.248,102.294,0,15,12,0
2.249,102.239,0,18,17,0
2.249,102.24,0,19,10,0
2.249,102.264,15,0,16,2
2.249,102.275,16,20,20,20
2.249,102.276,0,10,19,19
2.249,102.277,8,16,14,17
2.249,102.282,20,15,11,12
2.249,102.283,1,15,19,8
2.249,102.284,0,15,9,12
2.249,102.288,11,8,13,11
2.249,102.29,19,15,13,16
2.249,102.293,20,0,19,19
2.25,102.241,0,0,5,6
2.25,102.245,17,6,14,17
2.25,102.276,0,12,13,12
2.25,102.277,16,20,18,16
2.25,102.282,18,15,17,17
2.25,102.287,11,15,16,13
2.25,102.29,14,12,10,18
2.251,102.239,20,0,15,3
2.251,102.248,15,15,13,13
2.251,102.275,0,0,18,4
2.251,102.28,0,6,3,8
2.251,102.281,19,17,16,0
2.251,102.288,0,12,13,0
2.251,102.292,10,17,15,0
2.252,102.24,19,0,13,0
2.252,102.29,7,19,9,14
2.252,102.291,18,11,19,18
2.252,102.292,14,20,15,19
2.252,102.293,19,0,17,20
2.253,102.238,18,15,16,0
2.253,102.285,17,0,18,0
2.253,102.291,18,19,19,19
2.253,102.292,19,0,12,0
2.253,102.293,20,0,19,0
2.254,102.23,0,19,19,0
2.254,102.236,0,9,14,0
2.254,102.245,0,18,15,0
2.254,102.283,0,12,16,12
2.254,102.285,19,20,15,5
2.254,102.291,0,0,20,0
2.255,102.229,0,18,16,20
2.255,102.238,0,0,18,0
2.255,102.273,8,15,10,0
2.255,102.292,14,17,17,19
2.256,102.229,0,15,17,0
2.256,102.23,20,0,19,0
2.256,102.278,12,6,11,2
2.256,102.291,17,15,4,0
2.256,111.847,0,0,20,8
2.257,102.291,16,17,14,0
2.258,102.283,4,15,18,12
2.259,102.187,0,0,19,8
2.259,102.292,18,17,20,20
2.26,102.176,17,15,18,0
2.26,102.191,17,18,16,14
2.26,102.193,19,0,20,0
2.26,102.194,17,0,20,0
2.26,102.195,0,0,20,0
2.26,102.29,19,16,18,18
2.26,102.296,0,0,20,0
2.261,102.192,17,12,16,0
2.261,102.193,0,20,19,0
2.261,102.29,19,0,19,14
2.261,102.291,0,0,19,0
2.261,102.537,0,0,20,0
2.262,102.229,0,14,15,0
2.262,102.232,0,19,20,9
2.262,102.29,20,16,15,18
2.263,102.29,0,20,18,0
2.263,102.291,15,19,15,17
2.263,102.537,16,0,18,0
2.264,102.29,0,0,17,0
2.264,102.538,16,19,16,0
2.265,102.288,0,0,12,16
2.265,102.29,7,13,15,18
2.265,102.539,0,20,19,20
2.266,102.236,19,13,19,0
2.267,102.289,12,18,17,20
2.267,102.291,11,0,19,19
2.267,111.86,20,0,20,0
2.268,111.859,0,0,20,0
2.269,102.25,5,11,9,12
2.269,102.541,14,0,20,13
2.27,102.23,13,15,18,0
2.27,102.541,0,20,17,15
2.271,102.542,0,0,20,16
2.272,102.288,7,19,19,17
2.272,102.542,11,15,20,0
2.273,102.254,0,4,11,6
2.273,102.543,0,0,18,0
2.274,102.288,18,20,18,18
2.274,111.841,15,0,20,0
2.275,102.286,17,10,14,0
2.275,102.287,0,0,14,0
2.275,111.841,20,0,20,20
2.276,102.286,0,12,16,13
2.277,102.287,0,0,18,0
2.278,102.286,0,17,17,15
2.278,111.843,0,0,20,0
2.279,102.231,0,0,20,0
2.279,102.286,0,0,20,0
2.28,102.131,0,0,20,20
2.28,102.133,0,0,20,0
2.28,102.216,20,18,18,19
2.28,102.286,0,20,19,19
2.28,111.842,4,0,19,0
2.281,102.565,19,0,19,0
2.282,102.132,0,16,20,20
2.282,102.304,0,0,20,19
2.282,111.838,16,0,20,20
2.283,102.132,0,18,20,19
2.283,102.135,0,20,20,0
2.283,102.304,20,0,20,19
2.284,102.134,20,20,20,20
2.285,102.133,0,20,18,0
2.285,102.401,0,0,20,14
2.285,111.835,0,0,19,0
2.286,102.132,0,20,20,0
2.286,102.133,19,20,19,20
2.287,102.132,0,20,20,17
2.287,102.135,19,20,16,20
2.288,102.133,20,20,20,20
2.288,102.134,19,19,18,0
2.288,102.135,20,17,18,15
2.288,102.136,0,0,17,16
2.288,102.407,0,0,18,0
2.288,111.83,17,20,20,0
2.289,102.132,19,20,19,16
2.289,102.134,19,19,17,20
2.289,102.136,20,20,19,20
2.289,111.827,0,0,20,19
2.289,111.828,4,0,20,0
2.289,111.829,19,0,18,4
2.289,111.83,14,18,12,18
2.29,102.132,5,20,20,16
2.29,102.14,0,0,19,0
2.29,111.827,19,20,17,20
2.29,111.828,19,20,14,0
2.29,111.829,8,20,18,15
2.29,111.833,0,9,19,0
2.291,111.825,0,0,20,20
2.291,111.828,7,20,14,19
2.291,111.829,0,0,20,16
2.291,111.834,0,0,20,0
2.292,111.826,9,20,16,18
2.292,111.827,9,20,5,20
2.292,111.828,15,20,16,9
2.292,111.83,0,0,15,18
2.292,111.833,0,18,17,0
2.292,111.834,5,19,15,17
2.293,102.588,20,0,20,0
2.293,111.824,12,0,15,20
2.293,111.827,5,0,12,0
2.293,111.831,5,20,17,20
2.293,111.833,9,19,19,14
2.293,111.834,7,0,20,14
2.293,111.835,0,0,18,11
2.293,111.836,1,0,18,19
2.293,111.837,0,0,13,17
2.294,111.826,2,0,11,16
2.294,111.828,15,20,20,20
2.294,111.832,10,17,14,19
2.294,111.834,2,20,12,20
2.295,111.826,15,19,15,18
2.295,111.829,7,19,19,18
2.295,111.831,13,0,18,20
2.295,111.833,4,18,19,13
2.295,111.835,6,20,14,15
2.296,102.417,18,0,20,0
2.296,111.833,18,15,13,15
2.296,111.834,15,20,17,20
2.296,111.836,20,0,19,16
2.296,111.838,11,15,3,0
2.296,111.839,12,0,20,17
2.297,102.416,0,0,19,0
2.297,102.417,0,0,20,10
2.297,111.824,0,20,20,0
2.297,111.829,18,0,15,19
2.297,111.834,7,0,19,0
2.297,111.835,19,0,6,0
2.297,111.838,6,20,10,16
2.298,102.417,0,0,20,0
2.298,102.418,0,0,20,0
2.298,102.419,0,15,20,0
2.298,111.828,0,0,19,0
2.298,111.829,0,18,15,17
2.298,111.837,0,0,20,18
2.298,111.838,0,0,7,7
2.298,111.839,19,0,17,20
2.298,111.84,4,0,16,5
2.299,111.836,1,18,14,17
2.3,102.419,0,0,18,19
2.3,102.42,0,0,20,0
2.3,111.838,12,20,20,15
2.301,102.42,0,20,20,0
2.301,102.422,20,17,20,0
2.301,102.423,18,0,20,18
2.301,111.834,17,16,18,0
2.302,102.421,0,20,20,0
2.302,102.424,0,0,18,0
2.302,111.833,14,0,17,8
2.302,111.843,0,0,20,12
2.303,102.422,17,19,20,19
2.303,102.425,0,11,20,20
2.304,102.424,0,0,20,0
2.304,102.425,0,0,20,0
2.304,111.828,15,20,8,16
2.304,111.843,5,18,18,17
2.305,102.424,0,0,16,0
2.305,102.427,19,0,19,0
2.305,111.863,6,0,20,20
2.306,102.425,0,0,20,0
2.306,102.428,20,20,19,20
2.306,102.429,0,20,18,0
2.306,111.844,0,10,19,13
2.307,102.427,0,17,19,20
2.307,102.612,0,0,20,0
2.307,102.613,0,0,20,0
2.308,102.427,0,0,20,14
2.308,102.431,0,0,19,0
2.309,102.43,0,20,19,20
2.309,102.432,0,0,18,0
2.31,102.281,0,0,20,0
2.31,102.429,19,20,20,0
2.31,102.43,0,0,19,0
2.311,102.432,19,20,19,20
2.311,102.433,17,15,19,20
2.312,102.43,0,20,20,20
2.312,102.431,0,0,16,18
2.312,102.433,0,20,16,20
2.312,102.434,19,0,20,16
2.313,102.434,20,0,20,20
2.348,102.114,0,19,19,0
2.349,102.112,0,0,19,0
2.349,102.113,0,0,20,0
2.35,102.111,0,18,20,0
2.352,102.111,0,20,19,0
2.364,102.193,0,0,18,0
2.365,102.2,0,0,18,13
2.365,102.205,0,0,17,19
2.365,102.206,19,20,19,19
2.372,102.205,0,16,20,0
2.373,102.21,9,16,17,18
2.375,102.204,20,16,15,0
2.375,102.211,0,0,20,0
2.376,102.21,0,0,19,0
2.377,102.208,0,0,17,0
2.377,102.21,17,16,19,0
2.378,102.212,0,0,20,0
2.38,102.203,0,0,20,0
2.381,102.212,0,0,19,16
2.381,103.021,0,0,19,0
2.383,102.211,0,0,9,15
2.384,103.021,0,19,20,0
2.428,102.214,0,6,20,16
2.431,103.836,0,19,20,0
2.432,103.838,10,16,20,18
2.437,102.183,0,18,20,19
2.437,102.684,19,0,19,20
2.473,102.228,0,0,8,12
2.473,102.232,0,0,14,18
2.473,102.239,0,0,20,0
